path,status,owner,reviewed_at,notes
apps/ios/Tests/DeepLinkParserTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/GatewayConnectionControllerTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/GatewayConnectionSecurityTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/GatewayDiscoveryModelTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/GatewayEndpointIDTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/GatewaySettingsStoreTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/IOSGatewayChatTransportTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/Info.plist,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/KeychainStoreTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/NodeAppModelInvokeTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/ScreenControllerTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/ScreenRecordServiceTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/SettingsNetworkingHelpersTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/SwiftUIRenderSmokeTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/VoiceWakeGatewaySyncTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/VoiceWakeManagerExtractCommandTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/VoiceWakeManagerStateTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/Tests/VoiceWakePreferencesTests.swift,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/fastlane/Appfile,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/fastlane/Fastfile,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/fastlane/SETUP.md,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/ios/project.yml,done,round7-subagents,2026-02-17,round7:chunk_011_apps_ios_p02
apps/macos/Icon.icon/Assets/openclaw-mac.png,done,round9-subagents,2026-02-17,round9:oversize:002
apps/macos/Icon.icon/icon.json,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Package.resolved,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Package.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/README.md,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/AboutSettings.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/AgeFormatting.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/AgentEventStore.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/AgentEventsWindow.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/AgentWorkspace.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/AnthropicAuthControls.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/AnthropicOAuth.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/AnthropicOAuthCodeState.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/AnyCodable+Helpers.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/AppState.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/AudioInputDeviceObserver.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CLIInstallPrompter.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CLIInstaller.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CameraCaptureService.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasA2UIActionMessageHandler.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasChromeContainerView.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasFileWatcher.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasManager.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasScheme.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasSchemeHandler.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasWindow.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasWindowController+Helpers.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasWindowController+Navigation.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasWindowController+Testing.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasWindowController+Window.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CanvasWindowController.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ChannelConfigForm.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ChannelsSettings+ChannelSections.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ChannelsSettings+ChannelState.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ChannelsSettings+Helpers.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ChannelsSettings+View.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ChannelsSettings.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ChannelsStore+Config.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ChannelsStore+Lifecycle.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ChannelsStore.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CoalescingFSEventsWatcher.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CommandResolver.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ConfigFileWatcher.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ConfigSchemaSupport.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ConfigSettings.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ConfigStore.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ConnectionModeCoordinator.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ConnectionModeResolver.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/Constants.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ContextMenuCardView.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ContextUsageBar.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/ControlChannel.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CostUsageMenuView.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CritterIconRenderer.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CritterStatusLabel+Behavior.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CritterStatusLabel.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CronJobEditor+Helpers.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CronJobEditor+Testing.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CronJobEditor.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CronJobsStore.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CronModels.swift,done,round7-subagents,2026-02-17,round7:chunk_001_apps_macos_p01
apps/macos/Sources/OpenClaw/CronSettings+Actions.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/CronSettings+Helpers.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/CronSettings+Layout.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/CronSettings+Rows.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/CronSettings+Testing.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/CronSettings.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/DebugActions.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/DebugSettings.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/DeepLinks.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/DeviceModelCatalog.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/DevicePairingApprovalPrompter.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/DiagnosticsFileLog.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/DockIconManager.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/ExecApprovals.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/ExecApprovalsGatewayPrompter.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/ExecApprovalsSocket.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/FileHandle+SafeRead.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GatewayAutostartPolicy.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GatewayConnection.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GatewayConnectivityCoordinator.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GatewayDiscoveryHelpers.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GatewayDiscoveryMenu.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GatewayDiscoveryPreferences.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GatewayEndpointStore.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GatewayEnvironment.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GatewayLaunchAgentManager.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GatewayProcessManager.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GatewayRemoteConfig.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/GeneralSettings.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/HealthStore.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/HeartbeatStore.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/HoverHUD.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/IconState.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/InstancesSettings.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/InstancesStore.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/LaunchAgentManager.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/Launchctl.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/LaunchdManager.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/LogLocator.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/Logging/OpenClawLogging.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/MenuBar.swift,done,round7-subagents,2026-02-17,round7:chunk_002_apps_macos_p02
apps/macos/Sources/OpenClaw/MenuContentView.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/MenuContextCardInjector.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/MenuHighlightedHostView.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/MenuHostedItem.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/MenuSessionsHeaderView.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/MenuSessionsInjector.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/MenuUsageHeaderView.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/MicLevelMonitor.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/ModelCatalogLoader.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NSAttributedString+VoiceWake.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NodeMode/MacNodeLocationService.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NodeMode/MacNodeModeCoordinator.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NodeMode/MacNodeRuntime.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NodeMode/MacNodeRuntimeMainActorServices.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NodeMode/MacNodeScreenCommands.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NodePairingApprovalPrompter.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NodeServiceManager.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NodesMenu.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NodesStore.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NotificationManager.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/NotifyOverlay.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/Onboarding.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/OnboardingView+Actions.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/OnboardingView+Chat.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/OnboardingView+Layout.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/OnboardingView+Monitoring.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/OnboardingView+Pages.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/OnboardingView+Testing.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/OnboardingView+Wizard.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/OnboardingView+Workspace.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/OnboardingWidgets.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
apps/macos/Sources/OpenClaw/OnboardingWizard.swift,done,round7-subagents,2026-02-17,round7:chunk_003_apps_macos_p03
